str_order	occ_cur	T_mean_sum	T_inertia	unique_id	featureid
4	0.936465166173529	15.8333427876926	164.707321902108	55	201474375
2	0.838963383554124	13.574225229221	297.242916940279	45	201474376
4	0.79198542014843	17.8754187396506	188.120970091216	56	201474387
1	0.989140805208331	14.1540804685965	228.376566517724	58	201474400
2	0.959236482614211	16.4225078898936	184.054977353096	59	201474401
2	0.410831780492761	15.7658867869989	157.573520460278	64	201474407
1	0.789221137571576	14.2941535741868	254.154136830986	63	201474424
1	0.789221137571576	14.2941535741868	254.154136830986	62	201474424
1	0.493565382117986	15.5262509726993	180.90100362392	60	201474430
1	0.493565382117986	15.5262509726993	180.90100362392	61	201474430
4	0.832520669387814	15.8594870735041	149.749460789536	65	201474437
2	0.864687539938741	14.9569099420534	203.075210169194	68	201474438
2	0.864687539938741	14.9569099420534	203.075210169194	69	201474438
1	0.864687539938741	14.9569099420534	203.075210169194	70	201474438
1	0.864687539938741	14.9569099420534	203.075210169194	71	201474438
1	0.864687539938741	14.9569099420534	203.075210169194	67	201474438
1	0.993531443069336	14.3505569941906	178.278101689403	72	201474460
1	0.995307090016631	13.418071986549	205.621032174687	73	201474466
2	0.988563542040744	12.9264503998944	311.38918189811	74	201474531
1	0.988563542040744	12.9264503998944	311.38918189811	75	201474531
1	0.988563542040744	12.9264503998944	311.38918189811	76	201474531
2	0.972632859900064	15.4081947041952	199.303675775399	57	201474532
1	0.988381864546795	13.2549931005732	322.60103758572	77	201474583
1	0.993231824834896	12.4048030605911	371.281987469213	78	201474584
4	0.841483522863502	15.1751626999788	197.70152710658	66	201474587
2	0.969445537233562	12.0190277802958	380.667420221228	83	201474588
2	0.969445537233562	12.0190277802958	380.667420221228	82	201474588
2	0.969445537233562	12.0190277802958	380.667420221228	79	201474588
1	0.969445537233562	12.0190277802958	380.667420221228	81	201474588
1	0.969445537233562	12.0190277802958	380.667420221228	84	201474588
1	0.969445537233562	12.0190277802958	380.667420221228	85	201474588
1	0.969445537233562	12.0190277802958	380.667420221228	86	201474588
2	0.969445537233562	12.0190277802958	380.667420221228	80	201474588
2	0.995676325218391	12.5758893735035	297.999250680839	87	201474641
1	0.995676325218391	12.5758893735035	297.999250680839	88	201474641
1	0.995676325218391	12.5758893735035	297.999250680839	89	201474641
2	0.988057332930988	15.1380428805222	200.709056769412	91	201474642
2	0.988057332930988	15.1380428805222	200.709056769412	90	201474642
2	0.955402318412665	14.8829780331392	197.888777941076	94	201474653
2	0.955402318412665	14.8829780331392	197.888777941076	95	201474653
1	0.955402318412665	14.8829780331392	197.888777941076	98	201474653
1	0.955402318412665	14.8829780331392	197.888777941076	99	201474653
2	0.955402318412665	14.8829780331392	197.888777941076	100	201474653
1	0.955402318412665	14.8829780331392	197.888777941076	101	201474653
1	0.955402318412665	14.8829780331392	197.888777941076	102	201474653
2	0.955402318412665	14.8829780331392	197.888777941076	93	201474653
2	0.955402318412665	14.8829780331392	197.888777941076	97	201474653
2	0.955402318412665	14.8829780331392	197.888777941076	92	201474653
2	0.955402318412665	14.8829780331392	197.888777941076	96	201474653
1	0.983623010919918	14.7536968850952	174.45237032416	103	201474654
1	0.872181698841928	13.7211359557986	295.934715441022	106	201474695
1	0.872181698841928	13.7211359557986	295.934715441022	105	201474695
4	0.874311211390852	14.2367054669328	284.697054026909	108	201474696
2	0.983812800601723	14.4287859937577	242.994954003684	113	201474705
2	0.983812800601723	14.4287859937577	242.994954003684	112	201474705
1	0.983812800601723	14.4287859937577	242.994954003684	111	201474705
1	0.983812800601723	14.4287859937577	242.994954003684	110	201474705
1	0.970205865082202	16.0776334449096	190.780437863331	109	201474706
1	0.992563178453806	12.6141152090593	313.611914018615	117	201474720
1	0.992563178453806	12.6141152090593	313.611914018615	116	201474720
3	0.993466813839224	13.352089516617	317.623231511033	114	201474721
3	0.993466813839224	13.352089516617	317.623231511033	115	201474721
1	0.853280290356254	14.2361211513747	234.600065495634	122	201474728
1	0.853280290356254	14.2361211513747	234.600065495634	119	201474728
1	0.853280290356254	14.2361211513747	234.600065495634	121	201474728
1	0.853280290356254	14.2361211513747	234.600065495634	120	201474728
2	0.853280290356254	14.2361211513747	234.600065495634	118	201474728
4	0.697253763271696	17.1000530754679	164.058734824137	107	201474729
3	0.990544853018316	13.708488704644	269.369180203809	124	201474778
3	0.990544853018316	13.708488704644	269.369180203809	125	201474778
1	0.987017463003123	11.9474729125311	413.797121680369	126	201474779
4	0.721026277491675	16.5581158017235	171.249874228587	123	201474795
1	0.646146186166594	14.9663163275623	200.687498749472	127	201474796
1	0.646146186166594	14.9663163275623	200.687498749472	128	201474796
2	0.983501564963372	13.515568882947	265.925496347418	131	201474806
1	0.983501564963372	13.515568882947	265.925496347418	132	201474806
1	0.983501564963372	13.515568882947	265.925496347418	129	201474806
2	0.983501564963372	13.515568882947	265.925496347418	130	201474806
1	0.962322734981543	14.2970861928069	244.941805690497	136	201474807
1	0.962322734981543	14.2970861928069	244.941805690497	133	201474807
1	0.962322734981543	14.2970861928069	244.941805690497	134	201474807
1	0.962322734981543	14.2970861928069	244.941805690497	135	201474807
1	0.971858158003288	14.7845699762998	193.936516134971	137	201474819
3	0.971858158003288	14.7845699762998	193.936516134971	139	201474819
3	0.971858158003288	14.7845699762998	193.936516134971	138	201474819
1	0.92457028333928	14.9283510713435	206.669968579466	144	201474820
1	0.92457028333928	14.9283510713435	206.669968579466	142	201474820
2	0.92457028333928	14.9283510713435	206.669968579466	141	201474820
2	0.92457028333928	14.9283510713435	206.669968579466	140	201474820
1	0.92457028333928	14.9283510713435	206.669968579466	145	201474820
1	0.92457028333928	14.9283510713435	206.669968579466	143	201474820
2	0.983877760121091	14.0220295559337	277.057014026425	146	201474849
2	0.983877760121091	14.0220295559337	277.057014026425	147	201474849
2	0.983877760121091	14.0220295559337	277.057014026425	148	201474849
1	0.969539940013784	14.6493820153348	206.938955721977	149	201474850
1	0.969539940013784	14.6493820153348	206.938955721977	150	201474850
1	0.99356298518526	13.1541444401948	259.659316530514	152	201474860
1	0.99356298518526	13.1541444401948	259.659316530514	151	201474860
3	0.99381173994821	12.125780981074	406.600845582512	153	201474861
1	0.83571091663442	16.6775441651007	168.577770079953	157	201474868
1	0.83571091663442	16.6775441651007	168.577770079953	156	201474868
1	0.83571091663442	16.6775441651007	168.577770079953	158	201474868
1	0.83571091663442	16.6775441651007	168.577770079953	155	201474868
4	0.693297304673452	16.6378115493669	168.941501347147	165	201474869
1	0.922304882135144	15.2206408879951	161.988567836834	166	201474870
1	0.922304882135144	15.2206408879951	161.988567836834	167	201474870
1	0.922304882135144	15.2206408879951	161.988567836834	170	201474870
2	0.922304882135144	15.2206408879951	161.988567836834	164	201474870
2	0.922304882135144	15.2206408879951	161.988567836834	163	201474870
1	0.922304882135144	15.2206408879951	161.988567836834	168	201474870
2	0.922304882135144	15.2206408879951	161.988567836834	169	201474870
1	0.912303883494586	15.0206299216308	195.193845835798	171	201474901
3	0.925200524034896	16.7014386317738	167.410551423711	173	201474902
3	0.925200524034896	16.7014386317738	167.410551423711	172	201474902
1	0.995869271791777	13.4477977106942	269.77443077892	179	201474908
4	0.736677909744801	16.0042791169775	184.33996518931	162	201474918
4	0.736677909744801	16.0042791169775	184.33996518931	161	201474918
4	0.736677909744801	16.0042791169775	184.33996518931	159	201474918
4	0.736677909744801	16.0042791169775	184.33996518931	160	201474918
3	0.96686720268144	16.7625675826094	165.853465600075	180	201474922
1	0.973749835684211	14.7111723774979	181.220760640804	181	201474926
2	0.91453412706773	14.6054782670875	199.57290831749	183	201474932
2	0.91453412706773	14.6054782670875	199.57290831749	182	201474932
1	0.91453412706773	14.6054782670875	199.57290831749	186	201474932
1	0.91453412706773	14.6054782670875	199.57290831749	185	201474932
1	0.91453412706773	14.6054782670875	199.57290831749	187	201474932
2	0.91453412706773	14.6054782670875	199.57290831749	184	201474932
2	0.91453412706773	14.6054782670875	199.57290831749	154	201474932
4	0.690569874135434	16.6872158594304	171.210332605978	189	201474933
2	0.983178806043392	13.3145330865681	321.440818540828	190	201474942
2	0.983178806043392	13.3145330865681	321.440818540828	191	201474942
1	0.983178806043392	13.3145330865681	321.440818540828	192	201474942
1	0.983178806043392	13.3145330865681	321.440818540828	193	201474942
2	0.964816087967369	15.7105457699475	202.85749349345	194	201474943
1	0.964816087967369	15.7105457699475	202.85749349345	195	201474943
2	0.964816087967369	15.7105457699475	202.85749349345	196	201474943
2	0.989381197005481	15.1492200736377	181.802411367656	178	201474954
2	0.989381197005481	15.1492200736377	181.802411367656	177	201474954
2	0.989381197005481	15.1492200736377	181.802411367656	176	201474954
4	0.808037957046833	15.2230613670644	239.978604959272	188	201474966
2	0.992402666743212	15.2617652929284	200.542757065385	175	201474969
1	0.930900779333299	14.7001054064255	235.88272090667	197	201474988
3	0.911960835282797	17.1192712081558	166.569016238627	198	201474989
2	0.997606379008502	12.1402090883161	337.526826431993	174	201475007
2	0.970810931473032	13.0707557186824	358.783730055019	209	201475020
1	0.970810931473032	13.0707557186824	358.783730055019	104	201475020
2	0.970810931473032	13.0707557186824	358.783730055019	211	201475020
2	0.970810931473032	13.0707557186824	358.783730055019	213	201475020
2	0.970810931473032	13.0707557186824	358.783730055019	210	201475020
2	0.970810931473032	13.0707557186824	358.783730055019	212	201475020
1	0.997726421164733	12.6873134854982	248.978605701918	199	201475023
3	0.991118868918522	13.136948460699	335.436816466976	214	201475035
1	0.997567571826906	12.1569000455557	305.564087430822	200	201475045
3	0.985620574812986	12.9910418101761	381.515781688951	215	201475047
2	0.983509021516708	13.4472370511626	340.529549897145	216	201475048
1	0.983509021516708	13.4472370511626	340.529549897145	217	201475048
1	0.983509021516708	13.4472370511626	340.529549897145	218	201475048
1	0.941069041486621	16.3986800260167	170.496295592924	219	201475058
1	0.965253884894782	14.7132736676915	192.123479348713	221	201475063
4	0.581600684843312	18.2605214562372	207.458027629528	224	201475064
1	0.581600684843312	18.2605214562372	207.458027629528	226	201475064
4	0.581600684843312	18.2605214562372	207.458027629528	223	201475064
4	0.581600684843312	18.2605214562372	207.458027629528	225	201475064
1	0.581600684843312	18.2605214562372	207.458027629528	222	201475064
2	0.950169952576563	14.2305251825399	248.891002870993	202	201475065
2	0.950169952576563	14.2305251825399	248.891002870993	204	201475065
2	0.950169952576563	14.2305251825399	248.891002870993	205	201475065
2	0.950169952576563	14.2305251825399	248.891002870993	206	201475065
2	0.950169952576563	14.2305251825399	248.891002870993	207	201475065
2	0.950169952576563	14.2305251825399	248.891002870993	203	201475065
2	0.950169952576563	14.2305251825399	248.891002870993	201	201475065
3	0.987844570419967	13.3896539419936	327.434308149136	233	201475117
3	0.987844570419967	13.3896539419936	327.434308149136	232	201475117
3	0.940213474492933	15.4959926795575	178.144588200875	237	201475118
3	0.940213474492933	15.4959926795575	178.144588200875	234	201475118
1	0.940213474492933	15.4959926795575	178.144588200875	236	201475118
3	0.940213474492933	15.4959926795575	178.144588200875	235	201475118
1	0.96305374324448	14.7660753812029	228.633790696765	238	201475230
1	0.96305374324448	14.7660753812029	228.633790696765	240	201475230
4	0.96305374324448	14.7660753812029	228.633790696765	241	201475230
4	0.96305374324448	14.7660753812029	228.633790696765	242	201475230
4	0.96305374324448	14.7660753812029	228.633790696765	239	201475230
3	0.961764982386104	14.8910598795416	255.021888366729	249	201475272
3	0.961764982386104	14.8910598795416	255.021888366729	250	201475272
1	0.898773719890229	15.8965373747127	174.642892191336	245	201475273
1	0.898773719890229	15.8965373747127	174.642892191336	246	201475273
1	0.898773719890229	15.8965373747127	174.642892191336	248	201475273
1	0.898773719890229	15.8965373747127	174.642892191336	244	201475273
1	0.898773719890229	15.8965373747127	174.642892191336	247	201475273
1	0.975484654786612	13.9656020117319	302.84595209416	251	201475298
1	0.911754576076621	14.9664919408696	240.253921155778	253	201475299
1	0.955811534117658	16.3409834129057	173.821388232613	255	201475316
1	0.955811534117658	16.3409834129057	173.821388232613	256	201475316
2	0.955811534117658	16.3409834129057	173.821388232613	254	201475316
3	0.905907054286128	14.9510074826167	265.061538093814	208	201475317
1	0.905907054286128	14.9510074826167	265.061538093814	264	201475317
1	0.905907054286128	14.9510074826167	265.061538093814	263	201475317
2	0.905907054286128	14.9510074826167	265.061538093814	262	201475317
3	0.905907054286128	14.9510074826167	265.061538093814	258	201475317
3	0.905907054286128	14.9510074826167	265.061538093814	261	201475317
3	0.905907054286128	14.9510074826167	265.061538093814	260	201475317
3	0.905907054286128	14.9510074826167	265.061538093814	259	201475317
3	0.965492422678203	14.0283198873042	354.116447653076	243	201475318
4	0.788574200850099	15.3876134999633	214.822681376729	266	201475323
1	0.985177002474503	14.3921339152077	202.801022304295	267	201475324
4	0.63478689722535	17.4588368599414	168.389451081118	220	201475329
4	0.718416657188605	16.6224279616628	187.665776557432	265	201475330
1	0.967665600043846	16.2947418365755	186.445281281121	276	201475331
1	0.967665600043846	16.2947418365755	186.445281281121	277	201475331
2	0.967665600043846	16.2947418365755	186.445281281121	274	201475331
2	0.967665600043846	16.2947418365755	186.445281281121	275	201475331
4	0.900422230075293	15.3800016751285	251.559492641693	257	201475339
2	0.893513288868896	15.244813615351	196.284905489684	280	201475340
2	0.893513288868896	15.244813615351	196.284905489684	281	201475340
1	0.893513288868896	15.244813615351	196.284905489684	285	201475340
1	0.893513288868896	15.244813615351	196.284905489684	284	201475340
2	0.893513288868896	15.244813615351	196.284905489684	283	201475340
2	0.893513288868896	15.244813615351	196.284905489684	282	201475340
4	0.92559499417328	16.0669229198708	155.628883287158	294	201475364
1	0.92559499417328	16.0669229198708	155.628883287158	296	201475364
4	0.92559499417328	16.0669229198708	155.628883287158	295	201475364
4	0.92559499417328	16.0669229198708	155.628883287158	286	201475364
2	0.968062245658433	14.2252286736874	277.369123445359	268	201475366
1	0.968062245658433	14.2252286736874	277.369123445359	297	201475366
1	0.968062245658433	14.2252286736874	277.369123445359	298	201475366
1	0.975937958600599	14.102313375795	184.3389904494	270	201475367
1	0.975937958600599	14.102313375795	184.3389904494	269	201475367
2	0.9780789451706	13.6718966944103	323.086589599105	290	201475373
2	0.9780789451706	13.6718966944103	323.086589599105	288	201475373
2	0.9780789451706	13.6718966944103	323.086589599105	291	201475373
2	0.9780789451706	13.6718966944103	323.086589599105	292	201475373
2	0.9780789451706	13.6718966944103	323.086589599105	293	201475373
2	0.9780789451706	13.6718966944103	323.086589599105	287	201475373
2	0.9780789451706	13.6718966944103	323.086589599105	289	201475373
1	0.983132127768983	12.7001173621655	365.090498556549	301	201475375
1	0.983736831263747	14.6442830550418	183.003651130752	230	201475418
1	0.983736831263747	14.6442830550418	183.003651130752	229	201475418
1	0.983736831263747	14.6442830550418	183.003651130752	231	201475418
1	0.983736831263747	14.6442830550418	183.003651130752	228	201475418
1	0.983736831263747	14.6442830550418	183.003651130752	227	201475418
1	0.964153465786854	15.2622583437674	201.290122904429	304	201475422
2	0.964153465786854	15.2622583437674	201.290122904429	273	201475422
2	0.964153465786854	15.2622583437674	201.290122904429	272	201475422
2	0.964153465786854	15.2622583437674	201.290122904429	271	201475422
2	0.964153465786854	15.2622583437674	201.290122904429	307	201475422
1	0.964153465786854	15.2622583437674	201.290122904429	305	201475422
2	0.964153465786854	15.2622583437674	201.290122904429	302	201475422
1	0.964153465786854	15.2622583437674	201.290122904429	306	201475422
2	0.966775589354861	14.3141903317503	311.957580485739	252	201475434
1	0.871944253182118	15.7408582206447	224.810805619307	310	201475435
1	0.871944253182118	15.7408582206447	224.810805619307	309	201475435
4	0.871944253182118	15.7408582206447	224.810805619307	308	201475435
4	0.871944253182118	15.7408582206447	224.810805619307	279	201475435
4	0.871944253182118	15.7408582206447	224.810805619307	278	201475435
1	0.871944253182118	15.7408582206447	224.810805619307	311	201475435
1	0.958759224531112	15.8625785239724	183.87010857209	314	201475441
2	0.958759224531112	15.8625785239724	183.87010857209	312	201475441
2	0.958759224531112	15.8625785239724	183.87010857209	303	201475441
3	0.947528934067698	15.9898936620784	185.089579286543	315	201475442
1	0.637574166728141	17.2962724737804	161.426546159635	318	201475445
1	0.637574166728141	17.2962724737804	161.426546159635	322	201475445
1	0.637574166728141	17.2962724737804	161.426546159635	321	201475445
1	0.637574166728141	17.2962724737804	161.426546159635	320	201475445
1	0.637574166728141	17.2962724737804	161.426546159635	317	201475445
1	0.637574166728141	17.2962724737804	161.426546159635	319	201475445
4	0.834940654918841	15.6364364626891	233.059971581144	316	201475446
1	0.991587562649571	13.5565301643844	275.394355091059	323	201475451
1	0.994886415040289	12.4309856359015	318.961835805666	325	201475452
1	0.808856197856866	15.3435527579663	233.549623496399	326	201475453
4	0.808856197856866	15.3435527579663	233.549623496399	330	201475453
3	0.808856197856866	15.3435527579663	233.549623496399	327	201475453
4	0.808856197856866	15.3435527579663	233.549623496399	329	201475453
2	0.991585237225197	13.5134040340822	340.602777048548	324	201475455
1	0.975579769953396	14.4525893919898	225.509326217893	300	201475462
1	0.975579769953396	14.4525893919898	225.509326217893	299	201475462
1	0.749118608691047	15.8659070279138	193.320240131718	332	201475473
1	0.749118608691047	15.8659070279138	193.320240131718	333	201475473
1	0.749118608691047	15.8659070279138	193.320240131718	334	201475473
3	0.922822706011125	13.1946409546219	415.863515943431	336	201475486
3	0.922822706011125	13.1946409546219	415.863515943431	335	201475486
1	0.917981473275663	14.3638615587908	313.823551129417	341	201475487
1	0.917981473275663	14.3638615587908	313.823551129417	340	201475487
2	0.917981473275663	14.3638615587908	313.823551129417	339	201475487
1	0.989506658795883	14.1955629439811	231.185113666678	342	201475490
1	0.989506658795883	14.1955629439811	231.185113666678	343	201475490
2	0.989506658795883	14.1955629439811	231.185113666678	331	201475490
1	0.98906585692471	12.1358228815489	419.381094435675	346	201475512
3	0.963609947424254	14.665665586958	261.253674485612	345	201475513
3	0.963609947424254	14.665665586958	261.253674485612	344	201475513
1	0.944810911330591	14.6853986318748	257.409597670768	349	201475514
1	0.944810911330591	14.6853986318748	257.409597670768	347	201475514
1	0.944810911330591	14.6853986318748	257.409597670768	348	201475514
4	0.946322033299527	13.8748386570202	294.892607819071	350	201475563
1	0.988775953001341	13.8659243478402	297.27830997055	313	201475564
3	0.926621470362657	15.6139014825459	196.343774081418	352	201475578
3	0.926621470362657	15.6139014825459	196.343774081418	351	201475578
3	0.926621470362657	15.6139014825459	196.343774081418	353	201475578
3	0.926621470362657	15.6139014825459	196.343774081418	354	201475578
4	0.7570274758984	16.6298248220988	175.768199351922	355	201475579
4	0.7570274758984	16.6298248220988	175.768199351922	357	201475579
1	0.7570274758984	16.6298248220988	175.768199351922	358	201475579
1	0.7570274758984	16.6298248220988	175.768199351922	359	201475579
1	0.7570274758984	16.6298248220988	175.768199351922	360	201475579
4	0.7570274758984	16.6298248220988	175.768199351922	356	201475579
2	0.959658281142979	13.3030090242428	392.364951370277	363	201475585
2	0.959658281142979	13.3030090242428	392.364951370277	364	201475585
2	0.959658281142979	13.3030090242428	392.364951370277	362	201475585
2	0.959658281142979	13.3030090242428	392.364951370277	365	201475585
2	0.959658281142979	13.3030090242428	392.364951370277	366	201475585
2	0.920785896237809	13.0710499767026	407.191956633145	337	201475589
2	0.920785896237809	13.0710499767026	407.191956633145	338	201475589
2	0.977462157441146	12.6109224384446	437.131270977113	361	201475615
4	0.804965873110775	17.5255855867238	156.615456226468	376	201475618
2	0.804965873110775	17.5255855867238	156.615456226468	371	201475618
2	0.804965873110775	17.5255855867238	156.615456226468	374	201475618
2	0.804965873110775	17.5255855867238	156.615456226468	375	201475618
1	0.872814425215048	17.0852409223405	163.802510068839	377	201475621
4	0.665734574526003	17.2793777210398	164.297770189274	328	201475622
4	0.877384243040017	16.013687993011	192.399017248616	372	201475629
3	0.940798519477656	16.0047149532221	156.355168123431	380	201475650
1	0.961705902286966	15.3828796081991	193.433290878945	381	201475651
1	0.961705902286966	15.3828796081991	193.433290878945	384	201475651
1	0.961705902286966	15.3828796081991	193.433290878945	382	201475651
2	0.961705902286966	15.3828796081991	193.433290878945	383	201475651
1	0.973573531714231	14.1224122969454	276.696376511936	385	201475655
1	0.973573531714231	14.1224122969454	276.696376511936	386	201475655
2	0.973573531714231	14.1224122969454	276.696376511936	388	201475655
1	0.973573531714231	14.1224122969454	276.696376511936	373	201475655
2	0.973573531714231	14.1224122969454	276.696376511936	387	201475655
2	0.976232076168521	14.2064160239596	287.603478466989	389	201475666
1	0.976232076168521	14.2064160239596	287.603478466989	390	201475666
1	0.982977971508673	13.5062644636901	343.034205003383	391	201475690
5	NA	NA	NA	395	201475692
1	0.971481113274153	16.2829964270884	170.487400571126	392	201475702
1	0.977851429883793	13.9208131647009	258.633717219217	396	201475709
2	0.98704853246997	12.5107852084536	393.975757960342	378	201475721
2	0.984473253494077	14.3208923098649	281.379637253636	397	201475740
1	0.983094358078509	13.9033934654303	237.94941403652	398	201475751
1	0.983094358078509	13.9033934654303	237.94941403652	399	201475751
1	0.631916234375576	15.3544419100762	198.543970591539	400	201475763
4	0.704261024894574	16.8288110829758	167.703588292249	402	201475764
4	0.704261024894574	16.8288110829758	167.703588292249	401	201475764
2	0.984070067897143	13.5318949832974	330.877690157396	403	201475795
1	0.984070067897143	13.5318949832974	330.877690157396	404	201475795
2	0.945642376149641	16.8006679030832	163.503381398479	406	201475819
1	0.945642376149641	16.8006679030832	163.503381398479	405	201475819
1	0.975159956069971	13.4901657674332	319.589559767755	409	201475825
1	0.975159956069971	13.4901657674332	319.589559767755	408	201475825
1	0.975159956069971	13.4901657674332	319.589559767755	407	201475825
1	0.975159956069971	13.4901657674332	319.589559767755	410	201475825
1	0.987959227219033	11.8565045712555	385.55570147516	412	201475828
1	0.987959227219033	11.8565045712555	385.55570147516	411	201475828
1	0.987959227219033	11.8565045712555	385.55570147516	416	201475828
1	0.987959227219033	11.8565045712555	385.55570147516	415	201475828
1	0.987959227219033	11.8565045712555	385.55570147516	414	201475828
1	0.987959227219033	11.8565045712555	385.55570147516	413	201475828
5	NA	NA	NA	394	201475835
5	NA	NA	NA	393	201475835
1	0.968851749146467	16.2244854457958	168.0938598398	417	201475843
1	0.650883534341254	15.1092697588751	239.18336102097	369	201475844
1	0.650883534341254	15.1092697588751	239.18336102097	367	201475844
1	0.650883534341254	15.1092697588751	239.18336102097	368	201475844
1	0.650883534341254	15.1092697588751	239.18336102097	370	201475844
1	0.885011287692175	14.1098982778529	278.701093948536	420	201475851
1	0.885011287692175	14.1098982778529	278.701093948536	418	201475851
1	0.885011287692175	14.1098982778529	278.701093948536	419	201475851
1	0.885011287692175	14.1098982778529	278.701093948536	421	201475851
1	0.987296132138799	14.5957509020077	197.639869826862	422	201475870
4	0.832349484636666	14.6533952700244	319.069883379188	423	201475877
1	0.656876792311047	14.060002033701	319.765579427935	426	201475878
1	0.656876792311047	14.060002033701	319.765579427935	425	201475878
1	0.656876792311047	14.060002033701	319.765579427935	424	201475878
5	NA	NA	NA	428	201475895
1	0.982428778655625	14.4283726561824	195.856080394501	432	201475896
1	0.982428778655625	14.4283726561824	195.856080394501	436	201475896
1	0.982428778655625	14.4283726561824	195.856080394501	435	201475896
2	0.982428778655625	14.4283726561824	195.856080394501	434	201475896
1	0.982428778655625	14.4283726561824	195.856080394501	433	201475896
2	0.982428778655625	14.4283726561824	195.856080394501	430	201475896
2	0.982428778655625	14.4283726561824	195.856080394501	427	201475896
1	0.982428778655625	14.4283726561824	195.856080394501	429	201475896
2	0.982428778655625	14.4283726561824	195.856080394501	431	201475896
2	0.967498791421208	14.9477010330513	219.890540994279	438	201475897
1	0.967498791421208	14.9477010330513	219.890540994279	441	201475897
1	0.967498791421208	14.9477010330513	219.890540994279	440	201475897
2	0.967498791421208	14.9477010330513	219.890540994279	439	201475897
1	0.967498791421208	14.9477010330513	219.890540994279	437	201475897
1	0.973925865135982	14.1568136794209	295.297078480127	442	201475927
1	0.990559364653159	14.2011481155445	329.334447579747	443	201475935
2	0.990559364653159	14.2011481155445	329.334447579747	444	201475935
1	0.990559364653159	14.2011481155445	329.334447579747	446	201475935
1	0.990559364653159	14.2011481155445	329.334447579747	445	201475935
1	0.96812333314872	14.8828957520167	280.607531639441	450	201475936
1	0.96812333314872	14.8828957520167	280.607531639441	449	201475936
2	0.955757933593084	15.2381639682637	192.167251784782	379	201475941
2	0.957685577559804	14.4499940624091	284.537160013694	452	201475959
2	0.957685577559804	14.4499940624091	284.537160013694	453	201475959
2	0.957685577559804	14.4499940624091	284.537160013694	454	201475959
